,tweet_id,begin,end,type,extraction,drug,tweet,meddra_code,meddra_term,clean_tweets,label,ADR
1146,352624300714508290,,,,,,"rt @ibdlife: person: you have crohn's? me: yep person: oh i saw your medicine in a commercial, i think it was humira  #no #no #no #no #no #?",,,"rt <user> : person : you have crohn ' s ? me : yep person : oh i saw your medicine in a commercial , i think it was humira <hashtag> no </hashtag> <hashtag> no </hashtag> <hashtag> no </hashtag> <hashtag> no </hashtag> <hashtag> no </hashtag> # ?",0,0
1147,352697966739468290,,,,,humira,so gi consultant says no inflammation so humira working but may have to up dose. pain could be scar tissue so mri booked to investigate.,,,so gi consultant says no inflammation so humira working but may have to up dose . pain could be scar tissue so mri booked to investigate .,0,0
1148,349336161296187392,,,,,,"virginia valentine loves glp-1! #invokana sglt-2 inhibitor good a1c reduction, weight loss, yeast infections not a concern #dttcoyd",,,"virginia valentine loves glp - <number> ! <hashtag> invo kana </hashtag> sglt - <number> inhibitor good a1c reduction , weight loss , yeast infections not a concern <hashtag> dt t coy d </hashtag>",0,0
1149,326746923396632576,132.0,138.0,ADR,raging,lamictal,"@epilepsyadvice  on lamictal, chemist giving me there own brand med lamotrigine when lamictal not available..side effect problems..raging !",10037804.0,rage,"<user> on lamictal , chemist giving me there own brand med lamotrigine when lamictal not available . <repeated> side effect problems . <repeated> raging !",1,1
1150,330003991650000898,,,,,,fun facts: do you know what medications are r for bipolar depression? currently #fda approved lamotrigine aka #lamictal,,,fun facts : do you know what medications are r for bipolar depression ? currently <hashtag> fda </hashtag> approved lamotrigine aka <hashtag> lamictal </hashtag>,0,0
1151,332926605456441346,,,,,,@oxytocinsarah how much longer are you supposed to wait &amp; see with the lamictal? it doesn't sound like its working to me.,,,<user> how much longer are you supposed to wait & see with the lamictal ? it does not sound like its working to me .,0,0
1152,333047948642492416,89.0,107.0,ADR,cognitive problems,lamictal,"@burberrywife sometimes it never ends. so sorry. topomax is miserable with parasthesia, cognitive problems, kidney stones. lamictal's good",10009846.0,cognitive impairment,"<user> sometimes it never ends . so sorry . topomax is miserable with parasthesia , cognitive problems , kidney stones . lamictal ' s good",1,1
1153,333047948642492416,109.0,122.0,ADR,kidney stones,lamictal,"@burberrywife sometimes it never ends. so sorry. topomax is miserable with parasthesia, cognitive problems, kidney stones. lamictal's good",10023437.0,kidney stones,"<user> sometimes it never ends . so sorry . topomax is miserable with parasthesia , cognitive problems , kidney stones . lamictal ' s good",1,1
1154,333047948642492416,76.0,87.0,ADR,parasthesia,lamictal,"@burberrywife sometimes it never ends. so sorry. topomax is miserable with parasthesia, cognitive problems, kidney stones. lamictal's good",10033775.0,paraesthesia,"<user> sometimes it never ends . so sorry . topomax is miserable with parasthesia , cognitive problems , kidney stones . lamictal ' s good",1,1
1155,339434082129809410,,,,,,the design of pharmaceuticals is totally fascinating though. extended release lamictal is a fucking trip.,,,the design of pharmaceuticals is totally fascinating though . extended release lamictal is a fucking trip .,0,0
1156,340625010488143872,53.0,61.0,ADR,feel hot,lamictal,does anyone happen to know if lamictal causes you to feel hot? @liberonetwork @_sabiiiiii #cantstopsweating,10065015.0,hot feeling generalised,does anyone happen to know if lamictal causes you to feel hot ? <user> <user> <hashtag> can t stop sweating </hashtag>,1,1
1157,340625010488143872,99.0,107.0,ADR,sweating,lamictal,does anyone happen to know if lamictal causes you to feel hot? @liberonetwork @_sabiiiiii #cantstopsweating,10042661.0,sweating,does anyone happen to know if lamictal causes you to feel hot ? <user> <user> <hashtag> can t stop sweating </hashtag>,1,1
1158,341256290124853248,,,,,,@lainey_vb131 ohh yeah i'm pretty sure it's the lamictal ugh! curse the day i ever quit this stuff,,,<user> ohh yeah i am pretty sure it ' s the lamictal ugh ! curse the day i ever quit this stuff,0,0
1159,341657848503226369,56.0,63.0,ADR,anxious,lamictal,@ybnormal622 i am on only 25mg lamictal but it makes me anxious and insomniac so i skip sometimes and get depressed.,10016323.0,feeling anxious,<user> i am on only 2 5 mg lamictal but it makes me anxious and insomniac so i skip sometimes and get depressed .,1,1
1160,341657848503226369,68.0,77.0,ADR,insomniac,lamictal,@ybnormal622 i am on only 25mg lamictal but it makes me anxious and insomniac so i skip sometimes and get depressed.,10022437.0,insomnia,<user> i am on only 2 5 mg lamictal but it makes me anxious and insomniac so i skip sometimes and get depressed .,1,1
1161,341773755195990016,66.0,74.0,ADR,allergic,lamictal,"@thekillmars300 called lamictal (for anxiety) that turns out i'm allergic to also. kicker is, they both can cause sjs. i never had a chance.",10001718.0,allergic reaction,"<user> called lamictal ( for anxiety ) that turns out i am allergic to also . kicker is , they both can cause sjs . i never had a chance .",1,1
1162,341773755195990016,115.0,118.0,ADR,SJS,lamictal,"@thekillmars300 called lamictal (for anxiety) that turns out i'm allergic to also. kicker is, they both can cause sjs. i never had a chance.",10042030.0,stevens johnson syndrome,"<user> called lamictal ( for anxiety ) that turns out i am allergic to also . kicker is , they both can cause sjs . i never had a chance .",1,1
1163,341962640240828417,11.0,14.0,ADR,ADD,lamictal,developing add in my 20s thanks to the memory/attention-killing lamictal i've been on since my early teens. #bipolar #morepillsmoreproblems,10001118.0,ADD,developing add in my 2 0 s thanks to the memory / attention - killing lamictal i have been on since my early teens . <hashtag> bipolar </hashtag> <hashtag> more pills more problems </hashtag>,1,1
1164,341962640240828417,46.0,63.0,ADR,attention-killing,lamictal,developing add in my 20s thanks to the memory/attention-killing lamictal i've been on since my early teens. #bipolar #morepillsmoreproblems,10003738.0,attention impaired,developing add in my 2 0 s thanks to the memory / attention - killing lamictal i have been on since my early teens . <hashtag> bipolar </hashtag> <hashtag> more pills more problems </hashtag>,1,1
1165,342614476702494722,77.0,81.0,ADR,rash,lamictal,i decided to try visualization tapes again. at least they wouldn't give me a rash like lamictal.,10037844.0,rash,i decided to try visualization tapes again . at least they would not give me a rash like lamictal .,1,1
1166,343647552094224384,21.0,29.0,ADR,insomnia,lamictal,are restlessness and insomnia common side-effects of #lamictal / #lamotrigine?,10022437.0,insomnia,are restlessness and insomnia common side - effects of <hashtag> lamictal </hashtag> / <hashtag> lamo tri gine </hashtag> ?,1,1
1167,343647552094224384,4.0,16.0,ADR,restlessness,lamictal,are restlessness and insomnia common side-effects of #lamictal / #lamotrigine?,10038743.0,restlessness,are restlessness and insomnia common side - effects of <hashtag> lamictal </hashtag> / <hashtag> lamo tri gine </hashtag> ?,1,1
1168,344103487942057987,65.0,69.0,ADR,rash,lamictal,@ikimlowe my son has been on lamictal for 3 yrs n broke out in a rash when he 1st was put on it. luckily after going to er it was not the sj,10037844.0,rash,<user> my son has been on lamictal for <number> yrs n broke out in a rash when he 1 st was put on it . luckily after going to er it was not the sj,1,1
1169,345455189119102976,45.0,49.0,ADR,flat,lamictal,@ineptune_ samezies :( it's the lamictal i'm flat as a kate hudson in how to lose a guy in 10 days,10016759.0,flat affect,<user> samezies <sad> it ' s the lamictal i am flat as a kate hudson in how to lose a guy in <number> days,1,1
1170,345607014812110848,95.0,112.0,ADR,allergic reaction,lamictal,@feltfedora &lt; i was on lamictal for a while (for other reasons) but i had to stop due to an allergic reaction.,10001718.0,allergic reaction,<user> < i was on lamictal for a while ( for other reasons ) but i had to stop due to an allergic reaction .,1,1
1171,346575368041410561,106.0,120.0,ADR,gaining weight,lamictal,@blednos lamictal and trileptal and seroquel...of course the seroquel i take in severe situations because gaining weight is never cool,10047896.0,weight gain,<user> lamictal and trileptal and seroquel . <repeated> of course the seroquel i take in severe situations because gaining weight is never cool,1,1
1172,347388396655755264,9.0,12.0,ADR,nap,lamictal,lamictal nap ft. 2 cups of caffeinated coffee,10011865.0,daytime sleepiness,lamictal nap ft . <number> cups of caffeinated coffee,1,1
1173,347542434500206592,36.0,47.0,ADR,skin issues,lamictal,@aravain i've heard of all kinds of skin issues on lamictal! pretty sure mine is psychosomatic though...,10040831.0,skin disorder,<user> i have heard of all kinds of skin issues on lamictal ! pretty sure mine is psychosomatic though . <repeated>,1,1
1174,348622833217318912,29.0,37.0,ADR,STARVING,lamictal,lamictal withdrawal update:  starving!,10020466.0,hunger,lamictal withdrawal update : starving !,1,1
1175,348622833217318912,9.0,19.0,ADR,withdrawal,lamictal,lamictal withdrawal update:  starving!,10073281.0,withdrawal symptom,lamictal withdrawal update : starving !,1,1
1176,352144946549108737,29.0,35.0,ADR,sleepy,lamictal,"@milynda lamictal makes you sleepy at night, but i take it around 10 or so. once you get in the system, you start falling asleep normally.",10041018.0,sleepy,"<user> lamictal makes you sleepy at night , but i take it around <number> or so . once you get in the system , you start falling asleep normally .",1,1
1177,352845783227305986,,,,,,lamictal methedrine - watchfulness: .ibe,,,lamictal methedrine - watchfulness : . ibe,0,0
1178,326496283516882944,,,,,lamotrigine,medical professionals on my feed...any thing i need to know about this med: lamotrigine. it's being used to treat bipolar teen.,,,medical professionals on my feed . <repeated> any thing i need to know about this med : lamotrigine . it ' s being used to treat bipolar teen .,0,0
1179,327148912026734592,76.0,93.0,ADR,fewer hours sleep,lamotrigine,@mc_elhill @mhchat @womblegeorge #mhchat lamotrigine also causes me to have fewer hours sleep a night,10041001.0,sleep loss,<user> <user> <user> <hashtag> mh chat </hashtag> lamotrigine also causes me to have fewer hours sleep a night,1,1
1180,328219079762653184,117.0,128.0,ADR,won't sleep,lamotrigine,also the lamotrigine dose feels a bit high too now the o is leaving my system. will have to adjust that as well or i won't sleep *sigh*,10041001.0,sleep loss,also the lamotrigine dose feels a bit high too now the o is leaving my system . will have to adjust that as well or i will not sleep sigh <emphasis>,1,1
1181,328529078753845248,34.0,43.0,ADR,Exhausted,lamotrigine,reducing the lamotrigine is grim. exhausted and grumpy. got another 2 weeks of this yet. wondering if i'm doing the right thing?,10015667.0,exhaustion,reducing the lamotrigine is grim . exhausted and grumpy . got another <number> weeks of this yet . wondering if i am doing the right thing ?,1,1
1182,328529078753845248,48.0,54.0,ADR,grumpy,lamotrigine,reducing the lamotrigine is grim. exhausted and grumpy. got another 2 weeks of this yet. wondering if i'm doing the right thing?,10023000.0,irritable,reducing the lamotrigine is grim . exhausted and grumpy . got another <number> weeks of this yet . wondering if i am doing the right thing ?,1,1
